[Header]
TITLE,HC_AJ2145_Co-imidazole.dat
BYAPP,HeatCapacity,3.8.2,1.7
INFO,3.11,MASS:Sample Mass (mg)
INFO,0,MASSERR:Sample Mass Error (mg)
INFO,311.25,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.2 Build 2,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3847596.03,CALFILE: Puck1070shorten2.cal - Addenda #82 measured on 2/10/2019 from 2.1734371 to 40.28299 K
3847596.16,,5905,39.9956,40.188,-0.056,9.3E-6,40.276801,0.79678683,553.76731,1.099,421.50144,0.8718,975.26875,1.099,0.4218551,21.334453,0.23352675,95.606787,0,0,1,,,,4.6398E-5,39.55859,1622.2207,13.749039,0
3847769.8,,5905,39.9949,40.1954,-0.056,9.3E-6,40.299649,0.83045096,553.899,1.077,421.85891,0.8737,975.75792,1.077,0.66308615,21.365672,0.2320056,95.641698,0,0,1,,,,4.6348E-5,42.66891,1624.0617,13.744512,0
3848386.73,,5905,32.708,32.9209,-0.056,9.3E-6,33.004183,0.74006351,413.73941,0.9727,298.05613,0.8074,711.79554,0.9727,0.46165334,17.907455,0.19009558,95.69711,0,0,1,,,,4.0359E-5,42.73134,1089.2761,12.535969,0
3848535.58,,5905,32.7348,32.8967,-0.056,9.3E-6,32.976618,0.68171917,415.91659,0.957,297.75226,0.8076,713.66885,0.957,0.792394,18.077423,0.19253145,95.678067,0,0,1,,,,4.0091E-5,35.81491,1087.4574,12.61247,0
3849035.42,,5905,26.712,26.9268,-0.056,9.3E-6,26.940052,0.62141176,309.47083,0.8914,208.43823,0.4624,517.90906,0.8914,25.278131,16.628249,0.20404614,94.96672,0,0,1,,,,3.1743E-5,36.15485,725.76641,11.487388,0
3849156.36,,5905,26.7434,26.9568,-0.056,9.3E-6,26.989852,0.59174696,300.78086,0.7852,209.08479,0.4621,509.86565,0.7852,0.93218086,15.346287,0.18211236,95.163203,0,0,1,,,,3.3819E-5,33.2565,728.45209,11.144221,0
3849572.38,,5905,21.8804,22.0045,-0.056,9.2E-6,22.06246,0.49701997,214.77609,0.4261,144.23388,0.2781,359.00997,0.4261,0.22738925,12.565176,0.122401,95.991133,0,0,1,,,,2.9003E-5,30.69257,486.75216,9.7349109,0
3849683.95,,5905,21.8849,21.9995,-0.056,9.4E-6,22.043286,0.45199212,213.99696,0.3865,144.04826,0.2777,358.04522,0.3865,4.2933531,12.450899,0.12221519,95.962863,0,0,1,,,,2.9193E-5,25.13035,485.90644,9.7080336,0
3850034.73,,5905,17.887,17.9985,-0.056,9.2E-6,18.029735,0.39887887,151.90697,0.4147,96.907556,0.2177,248.81453,0.4147,0.30723272,10.705128,0.10991905,95.726206,0,0,1,,,,2.3633E-5,24.9018,325.07136,8.4253578,0
3850119.27,,5905,17.8891,18.0086,-0.056,9.4E-6,18.030484,0.37106231,151.37068,0.3259,96.956702,0.2178,248.32738,0.3259,6.80082,10.56063,0.10434626,95.889904,0,0,1,,,,2.3893E-5,21.41026,325.09837,8.3952641,0
3850460.05,,5905,14.6316,14.7723,-0.056,9.3E-6,14.785867,0.32389394,108.21986,0.2391,64.020792,0.144,172.24065,0.2391,1.0405181,9.0459798,0.082300527,96.133884,0,0,1,,,,1.9346E-5,21.12126,218.62185,7.3191424,0
3850535.73,,5905,14.6386,14.7754,-0.056,9.3E-6,14.781068,0.30197901,107.89533,0.2257,64.001964,0.144,171.8973,0.2257,6.4733876,8.9701726,0.080934974,96.168555,0,0,1,,,,1.9467E-5,18.09196,218.47996,7.2995628,0
3850891.55,,5905,11.9725,12.1034,-0.056,9.3E-6,12.117061,0.26092481,77.715744,0.1394,41.40269,0.08322,119.11843,0.1394,0.94669426,7.8280127,0.062941384,96.471158,0,0,1,,,,1.5456E-5,17.94035,146.82316,6.4137455,0
3850969.59,,5905,11.9812,12.0981,-0.056,9.3E-6,12.108034,0.24639586,77.512537,0.1399,41.347674,0.08317,118.86021,0.1399,3.0674523,7.7832644,0.064054644,96.389969,0,0,1,,,,1.5517E-5,15.65603,146.60449,6.4017442,0
3851357.5,,5905,9.79411,9.9037,-0.056,9.2E-6,9.9121558,0.20724581,59.138331,0.09655,26.028149,0.05155,85.16648,0.09655,0.600513,7.2068637,0.049432296,96.770059,0,0,1,,,,1.2009E-5,15.56653,98.250832,5.9662431,0
3851421.86,,5905,9.79969,9.9024,-0.056,9.3E-6,9.9102202,0.20229788,58.854731,0.08707,26.019497,0.05152,84.874228,0.08707,0.82296607,7.0813894,0.047040431,96.877548,0,0,1,,,,1.2173E-5,14.41373,98.212463,5.9387915,0
3851801.78,,5905,8.0125,8.1103,-0.056,9.2E-6,8.1106058,0.16218499,49.965952,0.1022,16.056728,0.04646,66.02268,0.1022,0.250359,7.150348,0.037294299,97.153179,0,0,1,,,,9.3893E-6,14.16278,65.781926,6.1605696,0
3851866.8,,5905,8.01681,8.1093,-0.056,9.3E-6,8.1118953,0.16452265,49.705208,0.09266,16.064519,0.04647,65.769727,0.09266,1.5587702,7.1502276,0.039455824,96.996397,0,0,1,,,,9.3619E-6,14.3007,65.802845,6.1274469,0
3852528.64,,5905,6.55034,6.6656,-0.056,9.3E-6,6.6493842,0.12688118,46.107295,0.07035,9.4774353,0.03702,55.584731,0.07035,0.72122592,7.8535995,0.028327804,97.423806,0,0,1,,,,7.2069E-6,14.30046,44.21431,6.93407,0
3852597.17,,5905,6.55193,6.6683,-0.056,9.3E-6,6.6553717,0.13652615,46.116026,0.144,9.5016835,0.03697,55.617709,0.144,0.046690429,7.8802816,0.029256497,97.351786,0,0,1,,,,7.1903E-6,15.7072,44.293973,6.9291435,0
3853040.44,,5905,5.3555,5.4596,-0.056,9.3E-6,5.4452723,0.12856207,68.539451,0.8412,5.5863397,0.0144,74.125791,0.8412,99.110403,15.111284,0.035150784,96.577308,0,0,1,,,,5.0543E-6,32.41104,29.650991,12.586965,0
3853152.64,,5905,5.35772,5.461,-0.056,9.2E-6,5.4477394,0.12372927,67.741814,0.8462,5.5934177,0.0144,73.335232,0.8462,52.626764,14.607373,0.032022964,96.815649,0,0,1,,,,5.1616E-6,30.22257,29.677864,12.434849,0
3853625.38,,5905,4.38144,4.4646,-0.056,9.4E-6,4.4574583,0.091304896,40.2487,0.144,3.1276386,0.007924,43.376339,0.144,6.3892131,10.043338,0.012042327,98.183855,0,0,1,,,,4.3878E-6,19.99759,19.868934,9.0295182,0
3853707.58,,5905,4.38265,4.4619,-0.056,9.4E-6,4.4593143,0.091588064,40.215969,0.1453,3.1315195,0.007943,43.347489,0.1453,7.5156353,9.9878145,0.012515531,98.104223,0,0,1,,,,4.4123E-6,20.08668,19.885484,9.0184201,0
3854051.83,,5905,3.57852,3.6428,-0.056,9.2E-6,3.6380159,0.074628109,12.476744,0.05309,1.703009,0.004305,14.179753,0.05309,0.97260951,4.2592673,0.0099741713,97.7559,0,0,1,,,,3.3885E-6,8.264908,13.23516,3.4295463,0
3854099.47,,5905,3.58018,3.6443,-0.056,9.3E-6,3.640509,0.076530372,12.370018,0.05046,1.7067047,0.004316,14.076722,0.05046,0.73805376,4.2353254,0.0098437105,97.791486,0,0,1,,,,3.3817E-6,8.518535,13.253306,3.3978813,0
3854340.67,,5905,2.92433,2.9678,-0.056,9.2E-6,2.9715966,0.060945017,3.7382544,0.01755,0.9237842,0.002237,4.6620386,0.01755,0.23310088,1.7860899,0.0071173753,97.472853,0,0,1,,,,2.6539E-6,3.474464,8.8303861,1.2579953,0
3854363.88,,5905,2.92575,2.9711,-0.056,9.2E-6,2.9738995,0.062406948,3.6668692,0.01453,0.92593076,0.00224,4.5928,0.01453,0.36817797,1.7242441,0.0062497998,97.733348,0,0,1,,,,2.7032E-6,3.57218,8.8440781,1.2330172,0
3854577.08,,5905,2.39453,2.4172,-0.056,9.3E-6,2.4293855,0.050100064,1.2434426,0.00381,0.50533684,0.001035,1.7487795,0.00381,3.3619522,0.82718146,0.0053015998,96.878068,0,0,1,,,,2.1488E-6,1.643098,5.9019139,0.51183423,0
3854599.73,,5905,2.39517,2.4174,-0.056,9.2E-6,2.4297404,0.051043367,1.2547039,0.005156,0.50578376,0.001036,1.7604877,0.005156,1.403447,0.87459975,0.0059937255,96.649465,0,0,1,,,,2.0486E-6,1.654363,5.9036385,0.51639423,0
3856058.48,,5905,2.00698,2.015,-0.056,9.3E-6,2.0300841,0.04355947,0.58487465,0.001546,0.30682389,0.0008294,0.89169855,0.001546,16.74536,0.51617441,0.0040288349,96.556667,0,0,1,,,,1.7542E-6,1.037347,4.1212416,0.28810365,0
3856076.58,,5905,2.00571,2.0139,-0.056,9.3E-6,2.0285654,0.043568955,0.5842578,0.001633,0.30627074,0.0008302,0.89052854,0.001633,5.3910235,0.5228368,0.0043980847,96.289152,0,0,1,,,,1.7318E-6,1.032349,4.1150774,0.28801527,0
3856341.48,,5905,2.13128,2.1417,-0.056,9.2E-6,2.1548463,0.042461702,0.73053322,0.002457,0.3597991,0.0008022,1.0903323,0.002457,1.8729497,0.59955397,0.0050958419,96.168497,0,0,1,,,,1.8514E-6,1.045674,4.6433624,0.33901872,0
3856360.47,,5905,2.13164,2.1413,-0.056,9.3E-6,2.1571241,0.045701656,0.73101101,0.002087,0.36063889,0.0008024,1.0916499,0.002087,1.5335334,0.58076488,0.004169856,96.763857,0,0,1,,,,1.9081E-6,1.199108,4.6531843,0.33888223,0
3856535.17,,5905,2.26244,2.279,-0.056,9.3E-6,2.2886188,0.042938395,0.93939902,0.00287,0.42570947,0.0008655,1.3651085,0.00287,3.4547974,0.68804939,0.0052936239,96.419619,0,0,1,,,,2.0192E-6,1.16153,5.2377758,0.41046549,0
3856553.55,,5905,2.26295,2.2792,-0.056,9.3E-6,2.2917795,0.047144955,0.94304626,0.002989,0.42714567,0.0008678,1.3701919,0.002989,1.4173449,0.67052514,0.0045886505,96.814402,0,0,1,,,,2.0755E-6,1.376099,5.2522532,0.41149084,0
3856731.59,,5905,2.39419,2.4171,-0.056,9.3E-6,2.4230806,0.044690444,1.2430767,0.004551,0.5018792,0.001026,1.7449559,0.004551,3.3988345,0.86477256,0.006366896,96.402476,0,0,1,,,,2.0563E-6,1.34105,5.8713198,0.51301498,0
3856750.88,,5905,2.39526,2.4175,-0.056,9.3E-6,2.4278602,0.051768852,1.252689,0.00484,0.50447432,0.001033,1.7571633,0.00484,5.3253568,0.84851076,0.0057165491,96.704798,0,0,1,,,,2.107E-6,1.729545,5.8945052,0.51596421,0
3856923.78,,5905,2.52578,2.5552,-0.056,9.2E-6,2.5594524,0.048678777,1.5885019,0.00538,0.58829219,0.001297,2.1767941,0.00538,2.5201174,0.97300125,0.0054681441,97.143944,0,0,1,,,,2.2724E-6,1.697022,6.5507966,0.62064132,0
3856943.63,,5905,2.52667,2.5569,-0.056,9.3E-6,2.5616629,0.052190086,1.6632476,0.005953,0.5897616,0.001303,2.2530092,0.005953,0.65810628,1.0264647,0.0059711371,96.980109,0,0,1,,,,2.2324E-6,1.946002,6.5621166,0.64928437,0
3857130.11,,5905,2.65801,2.6945,-0.056,9.4E-6,2.6955146,0.051288858,2.1080831,0.009656,0.68390436,0.001698,2.7919875,0.009656,0.11178504,1.1897612,0.0054824159,97.498934,0,0,1,,,,2.3812E-6,2.052929,7.2657988,0.78207077,0
3857150.59,,5905,2.65883,2.6947,-0.056,9.3E-6,2.6991232,0.055599653,2.129039,0.006895,0.68686542,0.00171,2.8159044,0.006895,4.3768444,1.1800364,0.0053848499,97.516013,0,0,1,,,,2.4212E-6,2.379522,7.2852662,0.7887891,0
3857326.2,,5905,2.78942,2.8312,-0.056,9.2E-6,2.8288032,0.051192425,2.7614875,0.01013,0.79171355,0.002026,3.5532011,0.01013,0.71804721,1.3952673,0.0062204786,97.410602,0,0,1,,,,2.5877E-6,2.360073,8.0021273,0.97620348,0
3857348.22,,5905,2.79101,2.8327,-0.056,9.3E-6,2.8330693,0.058131815,2.7476978,0.0136,0.79405572,0.002031,3.5417535,0.0136,0.12759785,1.3974657,0.0042815425,98.231861,0,0,1,,,,2.562E-6,2.790535,8.0262819,0.96986604,0
3857525.41,,5905,2.92098,2.9668,-0.056,9.3E-6,2.9629352,0.053898914,3.6641325,0.01755,0.91437126,0.002224,4.5785038,0.01755,0.40326131,1.7351862,0.0064473492,97.659093,0,0,1,,,,2.6793E-6,2.794931,8.7789848,1.2366563,0
3857548.22,,5905,2.92208,2.9678,-0.056,9.3E-6,2.9678872,0.061484797,3.6180306,0.01617,0.92001603,0.002232,4.5380467,0.01617,0.15803627,1.7202706,0.0070424841,97.448647,0,0,1,,,,2.6821E-6,3.470372,8.8083547,1.2190593,0
3857717.2,,5905,3.05408,3.1058,-0.056,9.2E-6,3.0974306,0.056793708,4.6190108,0.02171,1.0508629,0.002461,5.6698738,0.02171,1.040427,2.034642,0.0080975388,97.339994,0,0,1,,,,2.8374E-6,3.440541,9.5940763,1.4912395,0
3857742.3,,5905,3.05566,3.1076,-0.056,9.3E-6,3.1027731,0.063219498,4.716439,0.02356,1.0553871,0.002472,5.7718261,0.02356,1.7060037,2.063352,0.0072326332,97.634539,0,0,1,,,,2.8427E-6,4.069284,9.6272011,1.5200721,0
3857915.98,,5905,3.18601,3.2422,-0.056,9.3E-6,3.2321985,0.060143099,5.9748895,0.02035,1.1948456,0.002832,7.169735,0.02035,0.29975136,2.4684334,0.005990142,98.240317,0,0,1,,,,2.9408E-6,4.126704,10.447107,1.8485528,0
3857947.47,,5905,3.18792,3.2439,-0.056,9.3E-6,3.2386286,0.065816998,6.1486389,0.02821,1.2009997,0.002849,7.3496387,0.02821,1.0384396,2.4437929,0.0055397581,98.330414,0,0,1,,,,3.0433E-6,4.936867,10.488715,1.8985317,0
3858129.81,,5905,3.31877,3.378,-0.056,9.2E-6,3.3670181,0.06011461,7.9120451,0.03806,1.3498422,0.003277,9.2618873,0.03806,2.2024507,2.925143,0.0081369859,97.741669,0,0,1,,,,3.2198E-6,4.887586,11.336811,2.3498671,0
3858163.89,,5905,3.32093,3.3794,-0.056,9.3E-6,3.3733243,0.068434058,7.9405121,0.03221,1.3570695,0.003297,9.2975816,0.03221,0.88871001,2.9882621,0.0056905501,98.4613,0,0,1,,,,3.1469E-6,5.850286,11.379317,2.3539131,0
3858349.64,,5905,3.45207,3.5141,-0.056,9.2E-6,3.502269,0.064952123,9.8954661,0.0285,1.5196798,0.003759,11.415146,0.0285,0.38893481,3.541702,0.0068680739,98.304971,0,0,1,,,,3.2649E-6,5.976524,12.265888,2.8254443,0
3858386.66,,5905,3.45488,3.5178,-0.056,9.3E-6,3.5087236,0.072804846,9.9444907,0.04856,1.5281193,0.003784,11.47261,0.04856,2.283741,3.6208282,0.0088865828,97.850543,0,0,1,,,,3.2209E-6,7.083404,12.311141,2.8342189,0
3858576.08,,5905,3.58668,3.6532,-0.056,9.3E-6,3.6370233,0.068201125,12.461443,0.03395,1.7017823,0.004301,14.163225,0.03395,0.73540702,4.2333074,0.0081196574,98.16699,0,0,1,,,,3.3941E-6,7.241656,13.227938,3.4262753,0
3858617.75,,5905,3.58782,3.654,-0.056,9.3E-6,3.6439702,0.075566064,12.651118,0.05633,1.7116351,0.00433,14.362753,0.05633,2.4833684,4.3340948,0.009684823,97.84515,0,0,1,,,,3.3707E-6,8.466615,13.278519,3.4717951,0
3858803.77,,5905,3.71663,3.7879,-0.056,9.2E-6,3.7713525,0.071404574,15.388264,0.07101,1.8969616,0.004843,17.285226,0.07101,1.2927128,4.9187176,0.008617867,98.187222,0,0,1,,,,3.5657E-6,8.66819,14.223099,4.080304,0
3858847.48,,5905,3.72108,3.7903,-0.056,9.2E-6,3.7784892,0.077361211,15.763711,0.0654,1.9075384,0.00487,17.671249,0.0654,1.6902699,4.9910849,0.0080528279,98.307294,0,0,1,,,,3.5892E-6,9.837435,14.276981,4.1719612,0
3859052.14,,5905,3.85181,3.9276,-0.056,9.3E-6,3.9085561,0.073776001,18.896648,0.08696,2.1109761,0.005292,21.007624,0.08696,1.5213103,5.8007114,0.01079269,97.914303,0,0,1,,,,3.6841E-6,9.98217,15.276811,4.8346876,0
3859109.55,,5905,3.85582,3.9301,-0.056,9.4E-6,3.9175061,0.081351113,19.175967,0.06452,2.1258746,0.005314,21.301842,0.06452,1.6171653,5.9085303,0.011383935,97.825592,0,0,1,,,,3.6703E-6,11.60142,15.346854,4.8949425,0
3859323.84,,5905,3.98544,4.0639,-0.056,9.3E-6,4.0451452,0.07666403,23.315661,0.09459,2.3408366,0.005573,25.656498,0.09459,1.0716307,6.9442239,0.013247362,97.663091,0,0,1,,,,3.7678E-6,11.81706,16.3632,5.7638625,0
3859386.08,,5905,3.98952,4.065,-0.056,9.3E-6,4.054983,0.084857862,23.729922,0.08034,2.356382,0.005591,26.086304,0.08034,1.847694,6.731441,0.0092126225,98.315678,0,0,1,,,,3.9303E-6,13.88845,16.442887,5.85204,0
3859697.73,,5905,4.08686,4.1641,-0.056,9.4E-6,4.1506954,0.079787546,26.987169,0.07414,2.526643,0.00583,29.513812,0.07414,2.7452876,7.4348733,0.009204232,98.401183,0,0,1,,,,4.0236E-6,13.18035,17.228272,6.5018428,0
3859762.61,,5905,4.0916,4.169,-0.056,9.4E-6,4.157565,0.085921822,27.077807,0.1,2.5397356,0.005853,29.617543,0.1,3.8842653,7.5725437,0.012466896,97.869167,0,0,1,,,,3.9825E-6,14.86975,17.285347,6.5129005,0
3859992.39,,5905,4.18618,4.2658,-0.056,9.3E-6,4.2512802,0.081418936,31.139712,0.1192,2.7147777,0.006246,33.85449,0.1192,0.17394098,8.3618356,0.010387701,98.295482,0,0,1,,,,4.1082E-6,15.14509,18.073383,7.3247848,0
3860063.83,,5905,4.18978,4.2702,-0.056,9.3E-6,4.259311,0.08775076,31.516745,0.09627,2.7295953,0.006288,34.24634,0.09627,1.2747609,8.4661867,0.01208952,98.025933,0,0,1,,,,4.1142E-6,16.72367,18.14173,7.3994937,0
3860304.33,,5905,4.28786,4.369,-0.056,9.3E-6,4.3535531,0.084789637,35.337366,0.1231,2.9152049,0.00695,38.252571,0.1231,0.72267363,9.3856923,0.012727186,98.046649,0,0,1,,,,4.145E-6,16.93237,18.953424,8.1169026,0
3860381.83,,5905,4.29086,4.3703,-0.056,9.3E-6,4.3622862,0.090717264,35.949185,0.1549,2.9317839,0.00702,38.880968,0.1549,2.3273402,9.3215138,0.012368183,98.07017,0,0,1,,,,4.2414E-6,18.77138,19.029541,8.2409047,0
3860655.25,,5905,4.38991,4.4738,-0.056,9.3E-6,4.456996,0.086269869,40.401479,0.1608,3.1272028,0.007922,43.528681,0.1608,0.33955561,10.343603,0.013842392,97.96276,0,0,1,,,,4.2838E-6,18.64303,19.864813,9.064733,0
3860739.28,,5905,4.39137,4.4721,-0.056,9.3E-6,4.4656939,0.092460757,40.987765,0.1607,3.1444636,0.008006,44.132228,0.1607,5.2046005,10.191143,0.012351769,98.143244,0,0,1,,,,4.4012E-6,20.68721,19.942422,9.1783642,0
3861033.13,,5905,4.49003,4.574,-0.056,9.3E-6,4.5597288,0.087852827,45.490587,0.1847,3.3473783,0.009011,48.837966,0.1847,0.32618115,11.143419,0.01277369,98.179945,0,0,1,,,,4.4532E-6,20.38229,20.791127,9.9765994,0
3861120.94,,5905,4.49351,4.5783,-0.056,9.3E-6,4.5675285,0.094005267,46.204906,0.1908,3.3640215,0.009092,49.568928,0.1908,1.6918275,11.200942,0.013460494,98.072695,0,0,1,,,,4.5011E-6,22.28684,20.862316,10.115954,0
3861440.41,,5905,4.59171,4.6786,-0.056,9.3E-6,4.6621224,0.089384512,51.814911,0.2074,3.5748578,0.01008,55.389768,0.2074,0.44978744,12.357663,0.015035159,97.953109,0,0,1,,,,4.5643E-6,22.40188,21.735385,11.114018,0
3861535.45,,5905,4.59407,4.6782,-0.056,9.3E-6,4.6704185,0.096329719,52.199975,0.2263,3.5917293,0.01015,55.791705,0.2263,3.7737905,12.071971,0.012054648,98.320849,0,0,1,,,,4.6908E-6,24.71533,21.812809,11.176723,0
3861868.16,,5905,4.69047,4.7782,-0.056,9.3E-6,4.7634193,0.09086298,58.032294,0.212,3.8066461,0.01097,61.83894,0.212,0.9670688,13.427731,0.015102349,98.02307,0,0,1,,,,4.6872E-6,24.14394,22.690163,12.182907,0
3861970.98,,5905,4.69547,4.7865,-0.056,9.2E-6,4.7719829,0.0986597,58.407885,0.2127,3.8255496,0.01104,62.233435,0.2127,5.5756107,13.3114,0.015098534,98.003355,0,0,1,,,,4.7592E-6,26.85546,22.77182,12.239752,0
3862320.52,,5905,4.79341,4.8855,-0.056,9.3E-6,4.8655895,0.093621324,64.8865,0.1958,4.0475351,0.01172,68.934035,0.1958,1.3283404,14.729754,0.018253522,97.717232,0,0,1,,,,4.7769E-6,26.6228,23.673961,13.335794,0
3862430.41,,5905,4.79533,4.8873,-0.056,9.3E-6,4.8742667,0.10098489,65.470495,0.1564,4.0665662,0.01178,69.537062,0.1564,2.6645314,14.388891,0.013720709,98.244174,0,0,1,,,,4.9093E-6,29.45951,23.758476,13.431866,0
3862773.67,,5905,4.89128,4.9863,-0.056,9.3E-6,4.9663199,0.095617919,72.048742,0.2431,4.2907376,0.01238,76.339479,0.2431,0.29517222,15.804687,0.016523057,97.997635,0,0,1,,,,4.9182E-6,28.77778,24.664334,14.507471,0
3862889.98,,5905,4.89541,4.9891,-0.056,9.3E-6,4.9752344,0.10202449,73.062172,0.2191,4.3109849,0.01243,77.373157,0.2191,1.4905869,15.453558,0.013617533,98.30242,0,0,1,,,,5.084E-6,31.60937,24.752957,14.685172,0
3863251.28,,5905,4.99314,5.0887,-0.056,9.4E-6,5.0679553,0.097357157,79.927211,0.2918,4.5445158,0.01298,84.471727,0.2918,0.28962676,17.069157,0.016501646,98.071264,0,0,1,,,,5.036E-6,30.90712,25.68417,15.771096,0
3863375.97,,5905,4.99569,5.0898,-0.056,9.3E-6,5.0769045,0.10460721,80.789606,0.247,4.5655307,0.01303,85.355136,0.247,1.8203147,16.817379,0.016812384,97.993281,0,0,1,,,,5.1686E-6,34.13831,25.774959,15.913162,0
3863768.5,,5905,5.09458,5.1964,-0.056,9.3E-6,5.170508,0.099848015,88.03351,0.2658,4.8092971,0.01353,92.842807,0.2658,0.33218593,18.122451,0.016426432,98.1264,0,0,1,,,,5.2111E-6,33.63476,26.734153,17.026085,0
3863898.72,,5905,5.09621,5.1938,-0.056,9.3E-6,5.1785866,0.10640864,88.718714,0.237,4.8297714,0.01357,93.548485,0.237,2.2004504,17.975444,0.016167117,98.135156,0,0,1,,,,5.2933E-6,36.2449,26.817759,17.131839,0
3864333.06,,5905,5.19544,5.296,-0.056,9.3E-6,5.273069,0.10301817,94.68321,0.2446,5.0865689,0.01404,99.769779,0.2446,0.39926062,19.191311,0.019839633,97.82521,0,0,1,,,,5.3029E-6,35.95089,27.805257,17.955997,0
3864470.31,,5905,5.19623,5.2977,-0.056,9.3E-6,5.2827737,0.10987069,94.520867,0.1454,5.1120841,0.01409,99.632951,0.1454,0.2229056,18.824225,0.017763653,98.030127,0,0,1,,,,5.3886E-6,38.38262,27.907698,17.89228,0
3864889.17,,5905,5.29373,5.3992,-0.056,9.3E-6,5.3779135,0.11497912,88.10429,0.5347,5.3835755,0.01439,93.487866,0.5347,2.3845813,18.171876,0.024258804,97.490808,0,0,1,,,,5.2624E-6,37.64845,28.921953,16.382616,0
3865019.47,,5905,5.295,5.3965,-0.056,9.3E-6,5.3825117,0.11688991,86.550367,0.5716,5.3981483,0.01439,91.948516,0.5716,6.4741953,17.903617,0.025914089,97.324992,0,0,1,,,,5.261E-6,36.34375,28.971432,16.079922,0
3865463.67,,5905,5.39326,5.4978,-0.056,9.3E-6,5.4853123,0.14595662,58.094645,0.749,5.7045477,0.01437,63.799192,0.749,29.259691,13.601451,0.054035788,94.947467,0,0,1,,,,4.8984E-6,35.80723,30.088651,10.590946,0
3865565.86,,5905,5.39499,5.4987,-0.056,9.3E-6,5.4828816,0.12730085,58.339903,0.6625,5.7003701,0.01437,64.040274,0.6625,70.547492,12.861197,0.035195657,96.54485,0,0,1,,,,5.1276E-6,27.2029,30.06199,10.640373,0
3865927.86,,5905,5.49112,5.5974,-0.056,9.4E-6,5.5851566,0.1343609,47.043345,0.1991,6.0076709,0.01427,53.051016,0.1991,1.6226192,9.7821759,0.025779442,97.3341,0,0,1,,,,5.5403E-6,25.72239,31.193974,8.4229232,0
3866008.41,,5905,5.49287,5.5988,-0.056,9.3E-6,5.5818528,0.11867649,46.956875,0.1039,6.0033144,0.01427,52.96019,0.1039,1.5860259,9.6166225,0.022329876,97.657702,0,0,1,,,,5.6112E-6,19.56435,31.15708,8.4124174,0
3866290.48,,5905,5.58332,5.693,-0.056,9.3E-6,5.6724016,0.1199514,45.275969,0.1101,6.2887016,0.01431,51.56467,0.1101,0.1254242,9.0660001,0.020779947,97.833644,0,0,1,,,,5.785E-6,19.23325,32.17614,7.9817989,0
3866365.5,,5905,5.5901,5.6966,-0.056,9.2E-6,5.6779162,0.11823137,45.277548,0.06895,6.3076627,0.01432,51.585211,0.06895,1.6893314,9.0065817,0.021298626,97.76918,0,0,1,,,,5.8284E-6,18.132,32.238733,7.9743248,0
3866620.98,,5905,5.68426,5.7966,-0.056,9.3E-6,5.7716993,0.11916848,44.779746,0.152,6.6061863,0.01472,51.385932,0.152,0.3699024,8.9210752,0.025132782,97.450829,0,0,1,,,,5.8748E-6,18.01316,33.312513,7.7585029,0
3866695.98,,5905,5.68884,5.7955,-0.056,9.3E-6,5.7790797,0.11999449,45.167478,0.1122,6.6285176,0.01477,51.795996,0.1122,0.4646931,8.7233074,0.019284121,97.997807,0,0,1,,,,6.0301E-6,17.84215,33.397762,7.815687,0
3866949.84,,5905,5.78425,5.8942,-0.056,9.3E-6,5.8716826,0.11960154,45.115875,0.1029,6.9230433,0.01574,52.038918,0.1029,0.097209409,8.8166477,0.024921868,97.51744,0,0,1,,,,6.0156E-6,17.44661,34.476657,7.6836365,0
3867023.73,,5905,5.78972,5.9011,-0.056,9.3E-6,5.8795418,0.12407358,44.658567,0.06089,6.9491782,0.01586,51.607745,0.06089,0.59791147,8.7773233,0.025348748,97.489372,0,0,1,,,,5.9934E-6,17.6333,34.569012,7.5955862,0
3867266.55,,5905,5.88428,5.9915,-0.056,9.2E-6,5.9752459,0.12311594,44.942078,0.07034,7.2453985,0.01783,52.187477,0.07034,0.29135912,8.4901519,0.02103993,97.905601,0,0,1,,,,6.2446E-6,17.55465,35.703563,7.5213772,0
3867338.03,,5905,5.88951,6.0004,-0.056,9.2E-6,5.9810342,0.12305706,44.787392,0.1086,7.2646269,0.018,52.052019,0.1086,1.6986157,8.3234698,0.019282039,98.052297,0,0,1,,,,6.3458E-6,16.9803,35.77277,7.4882354,0
