H,T,m1,dm1,m2,dm2,amp,phase,Hamp,f,chi1,chi2,Tround
Oe,K,emu,emu,emu,emu,emu,deg,Oe,Hz,cm3/mol,cm3/mol,K
1.3,3.304944705732808e-06, holder=58.19mg,wosk=0.43mg,,,,,,,,,
400.0,3.50003,0.0003573011,0.0,2.917887e-05,0.0,0.0003584906,4.668679,3.0,175.8912,36.03702248333333,2.942950901153846,3.5
400.0,3.499921,0.0003488911,0.0,3.332572e-05,0.0,0.00035047910000000004,5.456281,3.0,251.3405,35.18879850897436,3.3611979389743585,3.5
400.0,3.4998669999999996,0.0003395636,0.0,3.5922640000000003e-05,0.0,0.0003414585,6.038893,3.0,357.8244,34.248036425641025,3.6231206266666667,3.5
400.0,3.4999339999999997,0.00032855309999999996,5.4947309999999995e-08,3.7213870000000004e-05,1.849172e-07,0.0003306539,6.462119,3.0,512.2951,33.13752868846153,3.7533527601282053,3.5
400.0,3.499907,0.00031784310000000003,1.775806e-07,3.584869e-05,9.275444999999999e-08,0.0003198584,6.435045,3.0,732.4219,32.05732907307692,3.61566210551282,3.5
400.0,3.499825,0.00030444150000000003,9.388581e-07,3.242505e-05,4.502978e-07,0.0003061634,6.079463,3.0,1041.667,30.705657442307693,3.270357286538461,3.5
400.0,3.499799,0.0003017745,5.070174999999999e-07,3.1615679999999995e-05,3.7914920000000002e-06,0.0003034261,5.980827,3.0,1488.095,30.436666557692305,3.1887250584615376,3.5
400.0,3.400103,0.000467291,0.0,4.961037000000001e-07,0.0,0.0004672913,0.06082855,3.0,0.100003,47.130490987179485,0.05003651035769231,3.4
400.0,3.400028,0.00046678339999999994,0.0,9.649897e-07,0.0,0.0004667844,0.1184484,3.0,0.1427445,47.07929497179486,0.09732787140897435,3.4
400.0,3.400103,0.0004674073,0.0,6.895997e-07,0.0,0.0004674078,0.08453254,3.0,0.2037335,47.14222088589744,0.0695523184602564,3.4
400.0,3.400028,0.00046743690000000004,0.0,1.542785e-06,0.0,0.0004674394,0.18910529999999998,3.0,0.2908745,47.14520631153846,0.15560371275641025,3.4
400.0,3.399977,0.0004674609,0.0,1.200997e-06,0.0,0.0004674624,0.14720350000000001,3.0,0.41520519999999994,47.147626926923074,0.12113132562820511,3.4
400.0,3.399952,0.00046723120000000004,0.0,1.4775139999999998e-06,0.0,0.0004672335,0.1811845,3.0,0.5925744000000001,47.12445962051282,0.1490205466410256,3.4
400.0,3.4000529999999998,0.0004677674,0.0,2.078564e-06,0.0,0.000467772,0.2545969,3.0,0.8457527,47.1785402025641,0.20964183317948717,3.4
400.0,3.3998769999999996,0.0004666901,0.0,2.8562009999999997e-06,0.0,0.0004666989,0.35065290000000005,3.0,1.206626,47.06988482948717,0.28807350342307686,3.4
400.0,3.4000019999999997,0.00046659669999999997,0.0,3.121771e-06,0.0,0.0004666071,0.3833324,3.0,1.7230919999999998,47.06046460128204,0.3148586212435897,3.4
400.0,3.3999019999999995,0.00046645519999999997,0.0,3.767384e-06,0.0,0.0004664704,0.4627465,3.0,2.459855,47.046193056410246,0.3799744862564102,3.4
400.0,3.3999269999999995,0.00046609300000000005,0.0,4.892663e-06,0.0,0.00046611870000000003,0.6014221,3.0,3.51071,47.00966193589744,0.49346897206410256,3.4
400.0,3.3999019999999995,0.00046515529999999997,0.0,6.169083000000001e-06,0.0,0.00046519620000000004,0.7598359,3.0,5.012297,46.91508647564102,0.6222073841153847,3.4
400.0,3.3999269999999995,0.000464699,0.0,8.101342e-06,0.0,0.0004647696,0.9987663,3.0,7.154304,46.86906452564102,0.817093045051282,3.4
400.0,3.4000019999999997,0.00046315980000000004,0.0,1.0373910000000001e-05,0.0,0.000463276,1.283104,3.0,10.20797,46.71382239230769,1.0463019226923078,3.4
400.0,3.3998769999999996,0.0004614553,0.0,1.362648e-05,0.0,0.0004616564,1.6914169999999997,3.0,14.575560000000001,46.54190827051281,1.3743527969230767,3.4
400.0,3.3998519999999997,0.0004592621,0.0,1.66032e-05,0.0,0.0004595621,2.07045,3.0,20.81483,46.320704367948714,1.674581723076923,3.4
400.0,3.399978,0.0004553307,0.0,2.181583e-05,0.0,0.00045585309999999997,2.743061,3.0,29.695909999999998,45.92418739615385,2.2003222385897434,3.4
400.0,3.3998769999999996,0.00045173,0.0,2.807544e-05,0.0,0.00045260160000000005,3.5564120000000004,3.0,42.382459999999995,45.56102448717949,2.831660083076923,3.4
400.0,3.3999269999999995,0.000446145,0.0,3.487519e-05,0.0,0.00044750599999999997,4.4697260000000005,3.0,60.483869999999996,44.99772711538461,3.5174758939743587,3.4
400.0,3.3998519999999997,0.0004385053,0.0,4.250246e-05,0.0,0.00044056019999999996,5.536144,3.0,86.32597,44.22719480897435,4.286754523333333,3.4
400.0,3.3998269999999997,0.0004281057,0.0,5.147020000000001e-05,0.0,0.0004311886,6.855639,3.0,123.1932,43.17830181923077,5.191231582051282,3.4
400.0,3.3999019999999995,0.0004148378,0.0,6.0973450000000005e-05,0.0,0.0004192948,8.361546,3.0,175.8912,41.840115033333326,6.149719630128205,3.4
400.0,3.3998519999999997,0.00039753129999999995,0.0,7.006356e-05,0.0,0.00040365839999999996,9.995535,3.0,251.3405,40.09459919358974,7.06653880153846,3.4
400.0,3.3998769999999996,0.0003776721,0.0,7.656956999999999e-05,0.0,0.00038535580000000004,11.46085,3.0,357.8244,38.091620649999996,7.7227282973076905,3.4
400.0,3.399977,0.00035454230000000006,7.552682000000001e-08,7.905341999999999e-05,2.7208690000000003e-07,0.0003632488,12.5698,3.0,512.2951,35.7587727448718,7.97324686076923,3.4
400.0,3.399977,0.0003317599,5.994814e-08,7.712068e-05,5.503477e-07,0.0003406057,13.08652,3.0,732.4219,33.46096324743589,7.778312686666666,3.4
400.0,3.3999019999999995,0.00031134880000000003,5.268356e-09,7.074534000000001e-05,1.823499e-07,0.00031928509999999997,12.80151,3.0,1041.667,31.402320635897436,7.135302433076924,3.4
400.0,3.3997269999999995,0.0002955486,2.792434e-07,6.525276999999999e-05,8.242146999999999e-07,0.0003026664,12.45032,3.0,1488.095,29.808728669230767,6.581327456282049,3.4
400.0,3.3000870000000004,0.0005254456,0.0,7.144943999999999e-07,0.0,0.0005254459999999999,0.07791005,3.0,0.100003,52.99590429743589,0.07206317236923075,3.3
400.0,3.3000870000000004,0.0005234681,0.0,1.6710539999999998e-07,0.0,0.0005234681,0.01829039,3.0,0.1427445,52.79645567564101,0.01685407925384615,3.3
400.0,3.3000870000000004,0.0005253717,0.0,1.046562e-06,0.0,0.0005253727,0.1141354,3.0,0.2037335,52.98845081923076,0.10555516992307692,3.3
400.0,3.2999949999999996,0.0005279095,0.0,2.193518e-06,0.0,0.000527914,0.23806839999999999,3.0,0.2908745,53.244410724358964,0.2212359757179487,3.3
400.0,3.300018,0.0005268162,0.0,1.3206630000000002e-06,0.0,0.0005268179,0.1436331,3.0,0.41520519999999994,53.13414160769231,0.13320071565384617,3.3
400.0,3.299949,0.0005265257,0.0,1.530305e-06,0.0,0.0005265279,0.1665251,3.0,0.5925744000000001,53.104842075641024,0.15434499275641023,3.3
400.0,3.299903,0.0005268552,0.0,1.90708e-06,0.0,0.0005268586,0.20739499999999997,3.0,0.8457527,53.1380751076923,0.1923461328205128,3.3
400.0,3.299972,0.0005257105,0.0,2.823754e-06,0.0,0.000525718,0.30775050000000004,3.0,1.206626,53.02262183974359,0.2848009322820513,3.3
400.0,3.3000410000000002,0.0005258662999999999,0.0,3.7745389999999996e-06,0.0,0.0005258799,0.4112479,3.0,1.7230919999999998,53.03833566794871,0.3806961322179486,3.3
400.0,3.299903,0.0005257227,0.0,4.547227e-06,0.0,0.0005257424,0.4955662,3.0,2.459855,53.02385231923076,0.45862865139743586,3.3
400.0,3.299926,0.0005253457,0.0,6.184615e-06,0.0,0.0005253820999999999,0.6744815,3.0,3.51071,52.98582848589743,0.6237739257051281,3.3
400.0,3.2998800000000004,0.0005245514,0.0,8.376444e-06,0.0,0.0005246183,0.9148658000000002,3.0,5.012297,52.90571620256409,0.8448395506153846,3.3
400.0,3.299833,0.0005239499,0.0,1.110583e-05,0.0,0.0005240676,1.21428,3.0,7.154304,52.84504952948718,1.120122623205128,3.3
400.0,3.299857,0.0005224575,0.0,1.5117939999999999e-05,0.0,0.0005226762,1.65746,3.0,10.20797,52.69452759615384,1.5247799228205126,3.3
400.0,3.299903,0.0005203143,0.0,1.981589e-05,0.0,0.0005206915000000001,2.181025,3.0,14.575560000000001,52.47836664230769,1.9986103414102563,3.3
400.0,3.2998339999999997,0.0005172516,0.0,2.5041979999999997e-05,0.0,0.0005178574,2.771728,3.0,20.81483,52.16946586153846,2.525708418717948,3.3
400.0,3.299857,0.000512332,0.0,3.4307009999999996e-05,0.0,0.0005134793000000001,3.830947,3.0,29.695909999999998,51.67328005128205,3.460169841923076,3.3
400.0,3.299949,0.000506691,0.0,4.452484e-05,0.0,0.0005086435,5.021895,3.0,42.382459999999995,51.10433457692307,4.490729695897436,3.3
400.0,3.2998800000000004,0.0004977665,0.0,5.5927469999999994e-05,0.0,0.0005008986,6.410686,3.0,60.483869999999996,50.20421866025641,5.640787262692307,3.3
400.0,3.2998339999999997,0.0004857689,0.0,6.964382e-05,0.0,0.0004907358999999999,8.158796,3.0,86.32597,48.99415302948718,7.024204255641025,3.3
400.0,3.299903,0.00046834230000000006,0.0,8.434192e-05,0.0,0.0004758761,10.20875,3.0,123.1932,47.23652402692308,8.506639546666666,3.3
400.0,3.299857,0.0004452489,0.0,9.95809e-05,0.0,0.0004562488,12.606860000000001,3.0,175.8912,44.90734738846154,10.04362743974359,3.3
400.0,3.2998800000000004,0.0004164069,0.0,0.00011331899999999999,0.0,0.0004315506,15.22354,3.0,251.3405,41.998372849999996,11.429238115384614,3.3
400.0,3.299903,0.0003836771,0.0,0.00012125120000000001,0.0,0.0004023804,17.5378,3.0,357.8244,38.69727879102564,12.229271671794871,3.3
400.0,3.2998800000000004,0.0003471479,1.712833e-07,0.0001232862,2.5240779999999997e-08,0.00036839,19.552,3.0,512.2951,35.012981144871794,12.434519684615383,3.3
400.0,3.299949,0.0003119401,2.601251e-08,0.0001181692,4.786693e-07,0.0003335724,20.74769,3.0,732.4219,31.461958547435895,11.918424312820513,3.3
400.0,3.299914,0.0002811763,1.0186860000000002e-07,0.0001067458,4.2620179999999996e-07,0.000300757,20.78877,3.0,1041.667,28.35915323205128,10.766271905128203,3.3
400.0,3.299902,0.000257353,3.4357500000000003e-07,9.697824000000001e-05,6.528388000000001e-07,0.00027501880000000003,20.6479,3.0,1488.095,25.956359628205124,9.781125821538462,3.3
400.0,3.199991,0.0005683592,0.0,1.032144e-06,0.0,0.0005683601,0.10404939999999999,3.0,0.100003,57.32412597948718,0.10410098523076922,3.2
400.0,3.200098,0.0005681616000000001,0.0,1.421576e-06,0.0,0.0005681633999999999,0.1433573,3.0,0.1427445,57.30419624615385,0.14337869733333333,3.2
400.0,3.200055,0.000568315,0.0,1.350083e-06,0.0,0.0005683166,0.13611099999999998,3.0,0.2037335,57.31966801282051,0.13616798667948715,3.2
400.0,3.199991,0.0005695508,0.0,1.034503e-06,0.0,0.0005695518,0.10406900000000001,3.0,0.2908745,57.44430953333333,0.10433891155128205,3.2
400.0,3.19997,0.0005683348,0.0,2.5851799999999997e-06,0.0,0.0005683407,0.26061910000000005,3.0,0.41520519999999994,57.32166502051282,0.26073860333333326,3.2
400.0,3.200012,0.0005681853,0.0,2.739817e-06,0.0,0.0005681919,0.2762809,3.0,0.5925744000000001,57.30658660384615,0.276335132551282,3.2
400.0,3.199927,0.0005679954,0.0,2.880032e-06,0.0,0.0005680026000000001,0.2905169,3.0,0.8457527,57.28743348461538,0.2904770736410256,3.2
400.0,3.199906,0.0005679337,0.0,3.5019009999999997e-06,0.0,0.0005679445,0.35328350000000003,3.0,1.206626,57.28121048589743,0.3531981431666666,3.2
400.0,3.199927,0.0005673452,0.0,5.16246e-06,0.0,0.0005673687,0.5213386999999999,3.0,1.7230919999999998,57.221854979487176,0.5206804207692307,3.2
400.0,3.199991,0.0005678316000000001,0.0,6.653064000000001e-06,0.0,0.0005678705999999999,0.6712819,3.0,2.459855,57.27091278461539,0.6710212113846153,3.2
400.0,3.199863,0.0005643441000000001,0.0,8.934848e-06,0.0,0.0005644148,0.9070464,3.0,3.51071,56.919167111538464,0.9011596053333332,3.2
400.0,3.199927,0.0005633691999999999,0.0,1.2080499999999999e-05,0.0,0.0005634988,1.228423,3.0,5.012297,56.820839697435886,1.2184268397435896,3.2
400.0,3.199906,0.000562309,0.0,1.583221e-05,0.0,0.0005625318,1.612778,3.0,7.154304,56.71390901282051,1.5968204624358975,3.2
400.0,3.199991,0.000560105,0.0,2.1550770000000002e-05,0.0,0.0005605194,2.203443,3.0,10.20797,56.49161583333333,2.173588558846154,3.2
400.0,3.1998849999999996,0.0005575187,0.0,2.8397559999999998e-05,0.0,0.0005582415,2.915876,3.0,14.575560000000001,56.230764267948715,2.8641487758974353,3.2
400.0,3.199863,0.0005532687,0.0,3.7053e-05,0.0,0.0005545080999999999,3.831439,3.0,20.81483,55.802113626923074,3.7371275769230765,3.2
400.0,3.199842,0.0005460501,0.0,5.010793e-05,0.0,0.0005483444,5.243026,3.0,29.695909999999998,55.07405303461538,5.053834427051282,3.2
400.0,3.199863,0.0005377813,0.0,6.518309e-05,0.0,0.0005417172,6.910962,3.0,42.382459999999995,54.24007034743589,6.574299602948717,3.2
400.0,3.1998849999999996,0.0005238805000000001,0.0,8.263966e-05,0.0,0.0005303584,8.964269999999999,3.0,60.483869999999996,52.83804991666667,8.334951348974359,3.2
400.0,3.199884,0.0005041287,0.0,0.00010208520000000001,0.0,0.0005143608999999999,11.4475,3.0,86.32597,50.84590362692307,10.29620856923077,3.2
400.0,3.199863,0.00047767480000000004,0.0,0.00012193909999999999,0.0,0.0004929933,14.32042,3.0,123.1932,48.177790405128206,12.298652560256409,3.2
400.0,3.1998849999999996,0.0004432032,0.0,0.0001408451,0.0,0.00046504449999999997,17.62969,3.0,175.8912,44.70102018461538,14.205492329487177,3.2
400.0,3.199906,0.00040121169999999997,0.0,0.0001545923,0.0,0.0004299646,21.07235,3.0,251.3405,40.465800562820505,15.59202082179487,3.2
400.0,3.1998,0.00035616660000000003,0.0,0.0001605798,0.0,0.00039069239999999997,24.268520000000002,3.0,357.8244,35.92259797692308,16.19591393076923,3.2
400.0,3.19998,0.0003088373,2.5168759999999998e-08,0.0001573362,5.061429e-07,0.00034660519999999995,26.99642,3.0,512.2951,31.149013321794868,15.86876776153846,3.2
400.0,3.199949,0.0002662907,3.043711e-08,0.0001452469,2.571411e-08,0.0003033272,28.61004,3.0,732.4219,26.857806883333332,14.649453362820513,3.2
400.0,3.199938,0.0002300425,7.044368e-08,0.0001281572,4.934145e-07,0.0002633321,29.122290000000003,3.0,1041.667,23.201850608974357,12.925803748717946,3.2
400.0,3.199864,0.0002032161,1.0953450000000001e-07,0.00010944149999999999,1.06392e-06,0.00023081209999999998,28.304570000000002,3.0,1488.095,20.496167419230765,11.038157442307691,3.2
400.0,3.099961,0.0005972612,0.0,7.802175e-07,0.0,0.0005972618,0.07484689,3.0,0.100003,60.239152056410255,0.07869193682692308,3.1
400.0,3.100057,0.0005965549,0.0,2.6397269999999996e-06,0.0,0.0005965608,0.25352939999999996,3.0,0.1427445,60.16791536282051,0.2662401578076922,3.1
400.0,3.100077,0.000599861,0.0,2.195693e-06,0.0,0.000599865,0.2097209,3.0,0.2037335,60.50136521794872,0.22145534398717948,3.1
400.0,3.099999,0.0005953180000000001,0.0,2.2614199999999998e-06,0.0,0.0005953223,0.2176471,3.0,0.2908745,60.0431628974359,0.22808450179487175,3.1
400.0,3.099999,0.0005946695,0.0,2.49101e-06,0.0,0.0005946748000000001,0.24000470000000002,3.0,0.41520519999999994,59.977755852564094,0.2512407137179487,3.1
400.0,3.0999220000000003,0.0005963679,0.0,3.1243079999999997e-06,0.0,0.0005963761000000001,0.30016370000000003,3.0,0.5925744000000001,60.149054734615376,0.3151145004615384,3.1
400.0,3.099883,0.0005949878,0.0,4.335604000000001e-06,0.0,0.0005950036,0.4175,3.0,0.8457527,60.00985926410256,0.4372845726666667,3.1
400.0,3.099903,0.0005951189,0.0,6.052081e-06,0.0,0.0005951497,0.5826511,3.0,1.206626,60.023081875641026,0.6104066823974358,3.1
400.0,3.0999220000000003,0.000594648,0.0,7.598584e-06,0.0,0.0005946966,0.7321022,3.0,1.7230919999999998,59.97558738461538,0.7663853888205128,3.1
400.0,3.099883,0.0005942576,0.0,9.65719e-06,0.0,0.000594336,0.9310232,3.0,2.459855,59.93621204102564,0.9740142785897435,3.1
400.0,3.0999220000000003,0.0005937812999999999,0.0,1.3190520000000002e-05,0.0,0.0005939278,1.272584,3.0,3.51071,59.88817291153845,1.3303823184615384,3.1
400.0,3.099903,0.0005918681,0.0,1.765579e-05,0.0,0.0005921314,1.708661,3.0,5.012297,59.695209521794865,1.7807448708974358,3.1
400.0,3.099805,0.0005906498,0.0,2.3352559999999998e-05,0.0,0.0005911113,2.264128,3.0,7.154304,59.57233303333333,2.35531525025641,3.1
400.0,3.099883,0.0005876284,0.0,3.114067e-05,0.0,0.0005884530000000001,3.033484,3.0,10.20797,59.267597728205125,3.140816037051282,3.1
400.0,3.0998639999999997,0.0005834197,0.0,4.1286890000000005e-05,0.0,0.0005848787000000001,4.047904,3.0,14.575560000000001,58.84311256282051,4.164153379871795,3.1
400.0,3.0998240000000004,0.000577489,0.0,5.392717e-05,0.0,0.0005800014,5.334932,3.0,20.81483,58.24494824358975,5.43903905628205,3.1
400.0,3.099883,0.0005664862999999999,0.0,7.216392e-05,0.0,0.0005710642,7.25973,3.0,29.695909999999998,57.13522720641024,7.278378956923077,3.1
400.0,3.0998639999999997,0.0005530537,0.0,9.231865e-05,0.0,0.0005607059,9.47674,3.0,42.382459999999995,55.780428947435894,9.311164353205127,3.1
400.0,3.099883,0.0005321696,0.0,0.00011511360000000001,0.0,0.0005444773999999999,12.2056,3.0,60.483869999999996,53.67408004102563,11.61023963076923,3.1
400.0,3.0998639999999997,0.0005021321,0.0,0.0001393002,0.0,0.0005210962,15.50495,3.0,86.32597,50.64452859871795,14.0496753,3.1
400.0,3.099903,0.00046360050000000006,0.0,0.00016206520000000001,0.0,0.0004911115,19.26858,3.0,123.1932,46.758270942307696,16.34572985128205,3.1
400.0,3.099902,0.0004157926,0.0,0.00018008279999999998,0.0,0.0004531151,23.41778,3.0,175.8912,41.93641518205128,18.162966507692303,3.1
400.0,3.099786,0.0003613303,0.0,0.0001896941,0.0,0.0004080974,27.698940000000004,3.0,251.3405,36.443403462820505,19.132352367948716,3.1
400.0,3.099903,0.0003062818,0.0,0.000187399,0.0,0.0003590639,31.460440000000002,3.0,357.8244,30.89126821282051,18.900870935897437,3.1
400.0,3.0999220000000003,0.0002535756,8.670149999999999e-08,0.0001752268,3.250329e-07,0.0003082289,34.6454,3.0,512.2951,25.575374938461536,17.67319532820513,3.1
400.0,3.099999,0.00020904700000000002,8.499340000000001e-08,0.00015557520000000001,3.468575e-07,0.0002605846,36.65705,3.0,732.4219,21.084266012820514,15.691155107692309,3.1
400.0,3.099941,0.0001743161,5.4834120000000005e-08,0.0001303679,1.516309e-06,0.00021767380000000002,36.79217,3.0,1041.667,17.58134306025641,13.148772683333332,3.1
400.0,3.09995,0.0001493247,2.059907e-07,0.0001104734,1.136771e-06,0.0001857478,36.49476,3.0,1488.095,15.060736088461537,11.142233817948718,3.1
400.0,2.99919,0.0006180792,0.0,2.331989e-06,0.0,0.0006180836,0.2161737,3.0,0.100003,62.33883418461538,0.23520201875641025,3.0
400.0,2.999717,0.0006187736,0.0,2.278271e-06,0.0,0.0006187778,0.2109572,3.0,0.1427445,62.40887065641025,0.22978407637179488,3.0
400.0,2.9995060000000002,0.0006157102,0.0,2.9181650000000004e-06,0.0,0.0006157171,0.2715519,3.0,0.2037335,62.09989927435897,0.2943231289102564,3.0
400.0,2.999857,0.0006152193,0.0,3.600935e-06,0.0,0.0006152298000000001,0.3353536,3.0,0.2908745,62.05038760384615,0.3631866108333333,3.0
400.0,3.000033,0.0006148733,0.0,4.376541e-06,0.0,0.0006148888,0.40781259999999997,3.0,0.41520519999999994,62.01549039871795,0.4414134365,3.0
400.0,2.999893,0.0006157888,0.0,4.967301e-06,0.0,0.0006158088,0.46217020000000003,3.0,0.5925744000000001,62.107826789743584,0.5009968841923077,3.0
400.0,3.0004560000000002,0.0006151829,0.0,6.329829e-06,0.0,0.0006152154,0.5895153000000001,3.0,0.8457527,62.04671633717948,0.6384200608076923,3.0
400.0,2.999823,0.0006146745999999999,0.0,7.961222e-06,0.0,0.0006147262000000001,0.7420494000000001,3.0,1.206626,61.99544972051281,0.8029606855641025,3.0
400.0,2.999156,0.0006137891,0.0,1.0589949999999998e-05,0.0,0.0006138805,0.9884493000000001,3.0,1.7230919999999998,61.90613909871795,1.0680914955128202,3.0
400.0,2.9997529999999997,0.0006124209,0.0,1.372295e-05,0.0,0.0006125745999999999,1.2836530000000002,3.0,2.459855,61.768143849999994,1.384082662179487,3.0
400.0,2.999858,0.000611695,0.0,1.844456e-05,0.0,0.000611973,1.7271279999999998,3.0,3.51071,61.69493032051282,1.860299404102564,3.0
400.0,3.0001740000000003,0.0006102208,0.0,2.427028e-05,0.0,0.0006107031999999999,2.277622,3.0,5.012297,61.546244020512816,2.4478755482051278,3.0
400.0,3.000315,0.0006074124,0.0,3.261832e-05,0.0,0.0006082875,3.073857,3.0,7.154304,61.26299167692307,3.2898503005128203,3.0
400.0,2.9996110000000002,0.0006037072,0.0,4.301492e-05,0.0,0.0006052376999999999,4.075511,3.0,10.20797,60.889289005128205,4.338440713333333,3.0
400.0,2.9999990000000003,0.0005967394,0.0,5.725666e-05,0.0,0.0005994799,5.480707,3.0,14.575560000000001,60.18652384358974,5.774848002820512,3.0
400.0,2.999857,0.0005870532,0.0,7.45216e-05,0.0,0.0005917642,7.2345369999999996,3.0,20.81483,59.20958364615384,7.516172143589743,3.0
400.0,2.999823,0.0005716247,0.0,9.765207e-05,0.0,0.0005799058,9.694398,3.0,29.695909999999998,57.6534809602564,9.849087624230767,3.0
400.0,2.999331,0.000550824,0.0,0.0001232938,0.0,0.0005644541000000001,12.61684,3.0,42.382459999999995,55.55554369230769,12.435286212820511,3.0
400.0,2.999577,0.0005198002,0.0,0.0001504789,0.0,0.0005411433999999999,16.1454,3.0,60.483869999999996,52.42651504358974,15.177147516666665,3.0
400.0,2.999718,0.0004774788,0.0,0.00017573450000000002,0.0,0.0005087914,20.20598,3.0,86.32597,48.15802204615384,17.72440142948718,3.0
400.0,2.999823,0.00042600010000000003,0.0,0.000197555,0.0,0.0004695786,24.87923,3.0,123.1932,42.96593316282051,19.925194679487177,3.0
400.0,2.999998,0.0003669442,0.0,0.00020904,0.0,0.0004223101,29.669209999999996,3.0,175.8912,37.009615658974354,21.08356,3.0
400.0,3.000034,0.0003039562,0.0,0.0002083063,0.0,0.00036848459999999997,34.4235,3.0,251.3405,30.65671058205128,21.00955977051282,3.0
400.0,3.000104,0.0002457086,0.0,0.00019580599999999997,0.0,0.00031418580000000003,38.55145,3.0,357.8244,24.781917387179487,19.74879233333333,3.0
400.0,2.999963,0.0001948773,5.750946e-08,0.00017434830000000003,5.667599e-08,0.0002614851,41.81762,3.0,512.2951,19.655124603846154,17.58459071923077,3.0
400.0,2.999946,0.0001546156,9.483041e-08,0.0001474266,5.132017e-07,0.0002136366,43.636540000000004,3.0,732.4219,15.594370835897434,14.869295669230768,3.0
400.0,3.000069,0.00012552549999999998,3.8102970000000004e-08,0.00011948969999999999,4.0871429999999994e-07,0.0001733044,43.588840000000005,3.0,1041.667,12.660373185897432,12.051608588461537,3.0
400.0,2.9997,0.0001052907,3.198623e-07,9.810284e-05,4.7337519999999997e-07,0.0001439108,42.97602,3.0,1488.095,10.619512011538461,9.894551824102562,3.0
400.0,2.899896,0.0006559853,0.0,2.906361e-06,0.0,0.0006559917999999999,0.2538489,3.0,0.100003,66.1620045525641,0.293132589576923,2.9
400.0,2.89961,0.0006557842,0.0,2.3716e-06,0.0,0.0006557885000000001,0.2072054,3.0,0.1427445,66.1417218128205,0.23919714358974356,2.9
400.0,2.900086,0.0006552896,0.0,3.736698e-06,0.0,0.0006553002,0.3267177,3.0,0.2037335,66.09183696410255,0.3768795277692307,2.9
400.0,2.901199,0.0006526152,0.0,4.558859e-06,0.0,0.0006526311,0.4002345,3.0,0.2908745,65.82209972307692,0.45980184298717947,2.9
400.0,2.899833,0.000652762,0.0,5.861108000000001e-06,0.0,0.0006527883000000001,0.5144413,3.0,0.41520519999999994,65.83690582051281,0.5911453414871796,2.9
400.0,2.899865,0.0006521801000000001,0.0,7.423467000000001e-06,0.0,0.0006522223,0.6521434,3.0,0.5925744000000001,65.77821598333334,0.7487232678076923,2.9
400.0,2.899832,0.0006517989,0.0,9.340824e-06,0.0,0.0006518658,0.8210404,3.0,0.8457527,65.73976854230769,0.9421059283076921,2.9
400.0,2.899705,0.0006512,0.0,1.2021480000000002e-05,0.0,0.0006513109,1.057589,3.0,1.206626,65.6793641025641,1.2124741430769232,2.9
400.0,2.899547,0.00065049,0.0,1.5945070000000002e-05,0.0,0.0006506854,1.404176,3.0,1.7230919999999998,65.60775423076923,1.6082034062820514,2.9
400.0,2.899547,0.0006486845999999999,0.0,2.048623e-05,0.0,0.0006490080000000001,1.808868,3.0,2.459855,65.42566343846153,2.066220146282051,2.9
400.0,2.899515,0.0006469982,0.0,2.695097e-05,0.0,0.0006475592,2.3853,3.0,3.51071,65.25557486410257,2.7182471921794873,2.9
400.0,2.899705,0.0006440135,0.0,3.577103e-05,0.0,0.0006450062,3.1791650000000002,3.0,5.012297,64.95454108333332,3.6078293975641027,2.9
400.0,2.899356,0.0006397642,0.0,4.737376e-05,0.0,0.0006415158,4.234953,3.0,7.154304,64.52596104358973,4.778068845128205,2.9
400.0,2.899864,0.0006326144999999999,0.0,6.265319e-05,0.0,0.0006357094000000001,5.6560440000000005,3.0,10.20797,63.80484963461537,6.319136483717948,2.9
400.0,2.899356,0.0006226968,0.0,8.201155000000001e-05,0.0,0.0006280742,7.502891,3.0,14.575560000000001,62.80456058461538,8.271600818589745,2.9
400.0,2.899674,0.0006065166000000001,0.0,0.000104804,0.0,0.0006155049,9.803709,3.0,20.81483,61.17264220769231,10.570423948717947,2.9
400.0,2.899737,0.0005825399,0.0,0.0001346525,0.0,0.0005978997000000001,13.01518,3.0,29.695909999999998,58.75437683717948,13.580913044871794,2.9
400.0,2.89961,0.0005498295,0.0,0.00016612669999999997,0.0,0.0005743784,16.81178,3.0,42.382459999999995,55.455239442307686,16.755368575641022,2.9
400.0,2.899324,0.0005043622,0.0,0.00019575580000000001,0.0,0.000541019,21.21249,3.0,60.483869999999996,50.86945419743589,19.74372921282051,2.9
400.0,2.8996419999999996,0.0004464975,0.0,0.0002204644,0.0,0.0004979604,26.2785,3.0,86.32597,45.03327990384615,22.235813266666664,2.9
400.0,2.899832,0.000379848,0.0,0.0002338271,0.0,0.0004460489,31.61565,3.0,123.1932,38.31107969230769,23.58356148333333,2.9
400.0,2.899769,0.00030930810000000003,0.0,0.0002339871,0.0,0.00038784199999999995,37.10698,3.0,175.8912,31.196497726923077,23.599698919230764,2.9
400.0,2.899864,0.0002418432,0.0,0.0002189596,0.0,0.0003262383,42.15701,3.0,251.3405,24.392057107692306,22.08404068205128,2.9
400.0,2.900246,0.0001863606,0.0,0.00019513830000000002,0.0,0.0002698318,46.31805,3.0,357.8244,18.79613897692308,19.68144879615385,2.9
400.0,2.899785,0.0001411505,1.56075e-07,0.00016330430000000001,2.4578120000000003e-07,0.0002158512,49.16183,3.0,512.2951,14.236294660256409,16.470704206410257,2.9
